#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:6
t`BCRxod}*	1706371006450	GZC III - Compleet	Wat is het immunofenotype van CLL?	"CD5+, CD19+, CD23+, met zwakke expressie van CD20 en zwak monoklonaal oppervlakte-immunoglobuline (lichte-ketenrestrictie)<br><br><span style=""background:#fff3c4;color:#5a4300;padding:2px 6px;border-radius:6px"">💡 CD5 + CD23 = CLL. CD5 zonder CD23 (maar mét cycline D1) = mantelcel.</span>"	GZC3::A::T2-maligne-hematologie GZC3::casus::2.3 GZC3::zelfstudie::Z03 check::behouden prio::tentamen vorm::ezelsbrug
gzc3x-7e1eb3ed5c83	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Translocaties die je moet kennen</b><br>Vul in: <i>Translocatie + gen bij CML</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Translocatie + gen</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Burkitt-lymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(8;14) · MYC</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Folliculair lymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(14;18) · BCL2</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Mantelcellymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(11;14) · cycline D1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">CML</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Acute promyelocytenleukemie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(15;17) · PML-RARA</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Ewing-sarcoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(11;22) · EWSR1-FLI1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Kinder-ALL (gunstig)</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(12;21) · ETV6-RUNX1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">AML (gunstig)</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(8;21) · RUNX1-RUNX1T1</td></tr></table>"	<b>t(9;22) · BCR-ABL1</b>	GZC3::A::T2-maligne-hematologie check::nieuw vorm::vergelijking
gzc3x-e66487243f0b	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Translocaties die je moet kennen</b><br>Vul in: <i>Translocatie + gen bij Acute promyelocytenleukemie</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Translocatie + gen</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Burkitt-lymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(8;14) · MYC</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Folliculair lymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(14;18) · BCL2</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Mantelcellymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(11;14) · cycline D1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">CML</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(9;22) · BCR-ABL1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Acute promyelocytenleukemie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Ewing-sarcoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(11;22) · EWSR1-FLI1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Kinder-ALL (gunstig)</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(12;21) · ETV6-RUNX1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">AML (gunstig)</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(8;21) · RUNX1-RUNX1T1</td></tr></table>"	<b>t(15;17) · PML-RARA</b>	GZC3::A::T2-maligne-hematologie check::nieuw vorm::vergelijking
gzc3x-e97a55218b47	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Translocaties die je moet kennen</b><br>Vul in: <i>Translocatie + gen bij Ewing-sarcoom</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Translocatie + gen</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Burkitt-lymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(8;14) · MYC</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Folliculair lymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(14;18) · BCL2</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Mantelcellymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(11;14) · cycline D1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">CML</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(9;22) · BCR-ABL1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Acute promyelocytenleukemie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(15;17) · PML-RARA</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Ewing-sarcoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Kinder-ALL (gunstig)</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(12;21) · ETV6-RUNX1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">AML (gunstig)</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(8;21) · RUNX1-RUNX1T1</td></tr></table>"	<b>t(11;22) · EWSR1-FLI1</b>	GZC3::A::T2-maligne-hematologie check::nieuw vorm::vergelijking
gzc3x-836b9f64e8c6	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Translocaties die je moet kennen</b><br>Vul in: <i>Translocatie + gen bij Kinder-ALL (gunstig)</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Translocatie + gen</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Burkitt-lymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(8;14) · MYC</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Folliculair lymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(14;18) · BCL2</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Mantelcellymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(11;14) · cycline D1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">CML</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(9;22) · BCR-ABL1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Acute promyelocytenleukemie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(15;17) · PML-RARA</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Ewing-sarcoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(11;22) · EWSR1-FLI1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Kinder-ALL (gunstig)</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">AML (gunstig)</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(8;21) · RUNX1-RUNX1T1</td></tr></table>"	<b>t(12;21) · ETV6-RUNX1</b>	GZC3::A::T2-maligne-hematologie check::nieuw vorm::vergelijking
gzc3x-c5d524199fdc	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Translocaties die je moet kennen</b><br>Vul in: <i>Translocatie + gen bij AML (gunstig)</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Translocatie + gen</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Burkitt-lymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(8;14) · MYC</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Folliculair lymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(14;18) · BCL2</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Mantelcellymfoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(11;14) · cycline D1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">CML</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(9;22) · BCR-ABL1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Acute promyelocytenleukemie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(15;17) · PML-RARA</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Ewing-sarcoom</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(11;22) · EWSR1-FLI1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Kinder-ALL (gunstig)</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">t(12;21) · ETV6-RUNX1</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">AML (gunstig)</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr></table>"	<b>t(8;21) · RUNX1-RUNX1T1</b>	GZC3::A::T2-maligne-hematologie check::nieuw vorm::vergelijking
gzc3x-f03311486377	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Soorten pijn</b><br>Vul in: <i>Karakter bij Somatisch</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Somatisch</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Visceraal</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Neuropathisch</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Karakter</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Dof, krampend, slecht te lokaliseren</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Brandend, schietend, allodynie</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Eerste keus</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Paracetamol/NSAID → opioïd</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Opioïd; plexusblokkade</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Amitriptyline of pregabaline</td></tr></table>"	<b>Scherp, zeurend, goed te lokaliseren</b>	GZC3::B::B3-pijn-palliatief check::nieuw vorm::vergelijking
gzc3x-f43a63e72f55	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Soorten pijn</b><br>Vul in: <i>Karakter bij Visceraal</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Somatisch</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Visceraal</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Neuropathisch</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Karakter</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Scherp, zeurend, goed te lokaliseren</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Brandend, schietend, allodynie</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Eerste keus</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Paracetamol/NSAID → opioïd</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Opioïd; plexusblokkade</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Amitriptyline of pregabaline</td></tr></table>"	<b>Dof, krampend, slecht te lokaliseren</b>	GZC3::B::B3-pijn-palliatief check::nieuw vorm::vergelijking
gzc3x-1ee033dde60c	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Soorten pijn</b><br>Vul in: <i>Karakter bij Neuropathisch</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Somatisch</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Visceraal</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Neuropathisch</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Karakter</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Scherp, zeurend, goed te lokaliseren</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Dof, krampend, slecht te lokaliseren</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Eerste keus</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Paracetamol/NSAID → opioïd</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Opioïd; plexusblokkade</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Amitriptyline of pregabaline</td></tr></table>"	<b>Brandend, schietend, allodynie</b>	GZC3::B::B3-pijn-palliatief check::nieuw vorm::vergelijking
gzc3x-c21bfd4236c3	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Soorten pijn</b><br>Vul in: <i>Eerste keus bij Somatisch</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Somatisch</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Visceraal</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Neuropathisch</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Karakter</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Scherp, zeurend, goed te lokaliseren</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Dof, krampend, slecht te lokaliseren</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Brandend, schietend, allodynie</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Eerste keus</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Opioïd; plexusblokkade</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Amitriptyline of pregabaline</td></tr></table>"	<b>Paracetamol/NSAID → opioïd</b>	GZC3::B::B3-pijn-palliatief check::nieuw vorm::vergelijking
gzc3x-77cbcadd3fa4	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Soorten pijn</b><br>Vul in: <i>Eerste keus bij Visceraal</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Somatisch</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Visceraal</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Neuropathisch</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Karakter</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Scherp, zeurend, goed te lokaliseren</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Dof, krampend, slecht te lokaliseren</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Brandend, schietend, allodynie</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Eerste keus</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Paracetamol/NSAID → opioïd</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Amitriptyline of pregabaline</td></tr></table>"	<b>Opioïd; plexusblokkade</b>	GZC3::B::B3-pijn-palliatief check::nieuw vorm::vergelijking
gzc3x-e318d69d5384	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Soorten pijn</b><br>Vul in: <i>Eerste keus bij Neuropathisch</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Somatisch</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Visceraal</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Neuropathisch</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Karakter</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Scherp, zeurend, goed te lokaliseren</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Dof, krampend, slecht te lokaliseren</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Brandend, schietend, allodynie</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Eerste keus</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Paracetamol/NSAID → opioïd</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Opioïd; plexusblokkade</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr></table>"	<b>Amitriptyline of pregabaline</b>	GZC3::B::B3-pijn-palliatief check::nieuw vorm::vergelijking
gzc3x-75dc26c6633a	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Bedrijfsarts vs. verzekeringsarts</b><br>Vul in: <i>Rol bij Bedrijfsarts</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Bedrijfsarts</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Verzekeringsarts</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Rol</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Beoordelend: recht op uitkering</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Werkt voor/bij</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Werkgever (arbodienst)</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">UWV (WIA, Ziektewet)</td></tr></table>"	<b>Begeleidend: verzuim en re-integratie</b>	GZC3::B::B1-public-health check::nieuw vorm::vergelijking
gzc3x-ebb82083f9ee	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Bedrijfsarts vs. verzekeringsarts</b><br>Vul in: <i>Rol bij Verzekeringsarts</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Bedrijfsarts</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Verzekeringsarts</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Rol</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Begeleidend: verzuim en re-integratie</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Werkt voor/bij</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Werkgever (arbodienst)</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">UWV (WIA, Ziektewet)</td></tr></table>"	<b>Beoordelend: recht op uitkering</b>	GZC3::B::B1-public-health check::nieuw vorm::vergelijking
